date,情绪分,标签,有效因子数,f_指数多头,f_科技共振,f_量能,f_宽度,f_涨跌停,fwd1,fwd5,fwd20
2025-06-11,76.1,分化,4,0.5,,0.6782,1.0,0.8659,-0.0006229097475155543,-0.005046544658520613,0.024848450115302567
2025-06-12,77.4,分化,4,0.5,,0.6911,1.0,0.9048,-0.007198244118646335,-0.012617031522949795,0.03027211454131118
2025-06-13,72.5,分化,4,0.5,,0.8183,1.0,0.5818,0.002487693256285839,-0.004538579987248048,0.03897973547934663
2025-06-16,88.52,牛市共振,4,1.0,,0.6233,1.0,0.9176,-0.0008819516551094031,-0.004102824127171778,0.0371399870891469
2025-06-17,85.59,牛市共振,4,1.0,,0.5925,1.0,0.8312,0.0011864989125354164,0.008695686773381839,0.03841634510897718
2025-06-18,71.7,分化,4,0.5,,0.6422,1.0,0.726,-0.008227055543231554,0.02196026870705703,0.0341244119826658
2025-06-19,64.76,分化,4,0.5,,0.6448,1.0,0.4457,0.0009245422018608895,0.02678268473045864,0.04980360601382561
2025-06-20,65.35,分化,4,0.5,,0.5829,1.0,0.5312,0.002926524815408671,0.019527019953469615,0.055088093276521644
2025-06-23,77.77,分化,4,0.5,,0.6544,1.0,0.9565,0.011957951441788905,0.020264254536714876,0.059023174670914225
2025-06-24,78.34,分化,4,0.5,,0.8057,1.0,0.8281,0.014352333286424601,0.009919943836557588,0.055051771831302165
2025-06-25,94.25,牛市共振,4,1.0,,0.8459,1.0,0.9239,-0.00354708716738128,-0.004136622766558795,0.040328189463095354
2025-06-26,90.95,牛市共振,4,1.0,,0.7256,1.0,0.9125,-0.006148398405025679,0.005587428039826037,0.051448630702407794
2025-06-27,89.28,牛市共振,4,1.0,,0.7791,1.0,0.7922,0.003651755342974017,0.01541288449786471,0.052375901438890704
2025-06-30,89.71,牛市共振,4,1.0,,0.6472,1.0,0.9412,0.0016978571391006447,0.007392000836568435,0.05074722710730084
2025-07-01,85.6,牛市共振,4,1.0,,0.555,1.0,0.869,0.00023407448889889437,0.014124793735964758,0.05307515391494588
2025-07-02,84.5,牛市共振,4,1.0,,0.6181,1.0,0.7619,0.006182720125535335,0.01209926787000648,0.05262920473184862
2025-07-03,88.35,牛市共振,4,1.0,,0.6658,1.0,0.8684,0.003562388906882541,0.01057358498630423,0.027097219815509277
2025-07-04,84.39,牛市共振,4,1.0,,0.6974,1.0,0.678,-0.004276225568990322,0.008187326644339743,0.01826255283695466
2025-07-07,85.49,牛市共振,4,1.0,,0.5284,1.0,0.8913,0.008392593859549047,0.013238559532788408,0.026613632600188675
2025-07-08,92.42,牛市共振,4,1.0,,0.744,1.0,0.9529,-0.001763707246055457,0.00515491905156229,0.02625948282444357
2025-07-09,91.05,牛市共振,4,1.0,,0.7157,1.0,0.9265,0.004665956105733837,0.003958835903366875,0.0305869072625784
2025-07-10,90.6,牛市共振,4,1.0,,0.8048,1.0,0.8193,0.0011926860393338679,0.006101384472906979,0.026095028900448236
2025-07-11,91.56,牛市共振,4,1.0,,0.8552,1.0,0.8072,0.0007125622726074088,0.01089506917767169,0.02245684537264192
2025-07-14,83.84,牛市共振,4,1.0,,0.5794,1.0,0.7742,0.00034761460367627173,0.016910158674642073,0.0260954377562026
2025-07-15,82.97,牛市共振,4,1.0,,0.698,1.0,0.6207,-0.0029515575814113015,0.024854988638649322,0.03104224953449375
2025-07-16,85.19,牛市共振,4,1.0,,0.5766,1.0,0.8312,0.00681001374051049,0.028091072725833888,0.04226782284166908
2025-07-17,89.36,牛市共振,4,1.0,,0.6566,1.0,0.9178,0.005962982691001262,0.028391636020504096,0.03440882629308151
2025-07-18,90.3,牛市共振,4,1.0,,0.6966,1.0,0.9153,0.006667063195941569,0.01690624081722225,0.03543254354524672
2025-07-21,92.6,牛市共振,4,1.0,,0.7244,1.0,0.9795,0.008163046119558537,0.012291196275549865,0.03764564053049457
2025-07-22,94.21,牛市共振,4,1.0,,0.8386,1.0,0.9297,0.00019672450184127221,0.008027879476902644,0.025350075171920894
2025-07-23,86.17,牛市共振,4,1.0,,0.8086,1.0,0.6383,0.0071043554995868785,0.007638633093097313,0.03680481075574993
2025-07-24,94.59,牛市共振,4,1.0,,0.8071,1.0,0.9765,-0.005271922389312067,-0.017701843473646672,0.03350992211011494
2025-07-25,83.38,牛市共振,4,1.0,,0.7071,1.0,0.6282,0.0020984873048641717,-0.017502287406406136,0.06077644030279972
2025-07-28,88.03,牛市共振,4,1.0,,0.6902,1.0,0.8312,0.003917115239085778,-0.015745809505152586,0.08061210628827009
2025-07-29,90.46,牛市共振,4,1.0,,0.7391,1.0,0.8793,-0.00018949790929712051,-0.01169903926631266,0.07239017629158129
2025-07-30,89.8,牛市共振,4,1.0,,0.7561,1.0,0.8358,-0.018222684852631565,-0.009094323406519278,0.056582808708698584
2025-07-31,87.89,牛市共振,4,1.0,,0.8211,1.0,0.6944,-0.0050698411558057765,0.009587517020843483,0.09524772749533872
2025-08-01,73.21,分化,4,0.5,,0.5847,1.0,0.8438,0.0038900068425371526,0.012340118639820208,0.10896135137866536
2025-08-04,74.26,分化,4,0.5,,0.5254,1.0,0.9451,0.008044729775498416,0.01272711590823028,0.11128517062031307
2025-08-05,75.48,分化,4,0.5,,0.5816,1.0,0.9375,0.0024455519136337145,0.009839330319609152,0.09431156709598021
2025-08-06,73.47,分化,4,0.5,,0.5756,1.0,0.8632,0.00028705585229782393,0.015337942628309342,0.08419731277992692
2025-08-07,76.0,分化,4,0.5,,0.6694,1.0,0.8706,-0.0023572022613742583,0.014253186042317845,0.06089011842030434
2025-08-08,73.68,分化,4,0.5,,0.5484,1.0,0.8987,0.004273773803145531,0.02372404025961794,0.0865678113019619
2025-08-11,88.59,牛市共振,4,1.0,,0.6736,1.0,0.87,0.005170295984199713,0.028356967717681814,0.08370207707895294
2025-08-12,89.0,牛市共振,4,1.0,,0.6795,1.0,0.8806,0.00790390482687342,0.01919697288389477,0.07057083392417218
2025-08-13,81.72,牛市共振,4,0.5,,0.8058,1.0,0.963,-0.0007816208179632911,0.02270236760356159,0.06435587357457462
2025-08-14,81.37,牛市共振,4,1.0,,0.801,1.0,0.4537,0.006958548113727536,0.027497960792828957,0.08978990816672705
2025-08-15,94.93,牛市共振,4,1.0,,0.8139,1.0,0.9832,0.008818677858427604,0.04179667616237781,0.0760632619822803
2025-08-18,95.91,牛市共振,4,1.0,,0.845,1.0,0.9916,-0.003783165709871472,0.05420779412241661,0.0692650691575778
2025-08-19,90.08,牛市共振,4,1.0,,0.697,1.0,0.906,0.011370458515621573,0.05427328826967992,0.07102439729409715
2025-08-20,89.37,牛市共振,4,1.0,,0.7035,1.0,0.8712,0.0039038526937729134,0.02686025959008509,0.06546506413664588
2025-08-21,87.37,牛市共振,4,1.0,,0.7347,1.0,0.76,0.020971435942042538,0.040976773074193895,0.04898200489091753
2025-08-22,94.08,牛市共振,4,1.0,,0.842,1.0,0.9213,0.02083692277864846,0.027126875831844366,0.028305588191606335
2025-08-25,94.15,牛市共振,4,1.0,,0.8437,1.0,0.9223,-0.0037212743328440823,0.012192145222959194,0.011945323723815404
2025-08-26,86.4,牛市共振,4,1.0,,0.6099,1.0,0.8462,-0.014927018327870134,0.008503431878588374,0.015089552924303362
2025-08-27,76.64,分化,4,1.0,,0.8219,1.0,0.2439,0.017704778516881126,0.016803664536267693,0.04102576519337142
2025-08-28,91.02,牛市共振,4,1.0,,0.727,1.0,0.9136,0.00738770396941435,-0.022082955664053605,0.02905731059446892
2025-08-29,90.01,牛市共振,4,1.0,,0.8248,1.0,0.7755,0.005993649960034597,-0.008102324182765464,0.01185066818455982
2025-09-01,92.25,牛市共振,4,1.0,,0.7415,1.0,0.9485,-0.00735199469302994,-0.012409678416466563,0.021297049672336588
2025-09-02,83.98,牛市共振,4,1.0,,0.7636,1.0,0.5955,-0.006819624069982377,-0.012068805177063768,0.03345780630407691
2025-09-03,76.4,分化,4,1.0,,0.6419,1.0,0.4141,-0.021216303869546982,-0.003243330193602123,0.05597801315099571
2025-09-04,80.99,牛市共振,4,1.0,,0.7939,1.0,0.4457,0.021789657928137807,0.041882535507754115,0.057643432152209906
2025-09-05,90.34,牛市共振,4,1.0,,0.6512,1.0,0.9623,0.0016250834104036826,0.013827042061442585,0.02996499201212921
2025-09-08,78.23,分化,4,0.5,,0.6993,1.0,0.93,-0.007009375761109604,0.014657263709584756,0.01600222205643509
2025-09-09,72.26,分化,4,0.5,,0.571,1.0,0.8193,0.0020527433658958927,0.019628770948058483,0.03832723089349366
2025-09-10,75.55,分化,4,0.5,,0.5769,1.0,0.9452,0.02309587678617797,0.023768150056703075,0.038929740053510686
2025-09-11,92.69,牛市共振,4,1.0,,0.7592,1.0,0.9483,-0.0057247806717385386,-0.010977379349255023,-0.00743178179497106
2025-09-12,89.29,牛市共振,4,1.0,,0.6967,1.0,0.875,0.002445312890452467,-0.0044401832995060175,0.0035873744305061628
2025-09-15,85.77,牛市共振,4,1.0,,0.6206,1.0,0.81,-0.0021440283647959912,-0.002304780856762889,0.016504496073145525
2025-09-16,90.05,牛市共振,4,1.0,,0.6432,1.0,0.9588,0.006120769210039123,-0.0007867201218957343,0.015305802904302945
2025-09-17,89.27,牛市共振,4,1.0,,0.6375,1.0,0.9333,-0.011626836427765741,0.0033064653815197964,0.01215588231481135
2025-09-18,93.01,牛市共振,4,1.0,,0.8761,1.0,0.8442,0.0008471337622097952,0.021204132669973008,0.036142854697384985
2025-09-19,80.87,牛市共振,4,1.0,,0.5751,1.0,0.6598,0.004595484215122125,0.010690817550158327,0.04755729195068903
2025-09-22,85.68,牛市共振,4,1.0,,0.5888,1.0,0.8384,-0.0006257230341430997,0.02154615213169042,0.03744852527568154
2025-09-23,85.79,牛市共振,4,1.0,,0.7278,1.0,0.7037,0.010242250609604042,0.026752508049012302,0.05045816297928418
2025-09-24,75.4,分化,4,0.5,,0.6343,1.0,0.8818,0.006004440404209221,0.03140801058100107,0.0315019644461052
