date,情绪分,标签,有效因子数,f_指数多头,f_科技共振,f_量能,f_宽度,f_涨跌停,fwd1,fwd5,fwd20
2022-12-13,89.16,牛市共振,4,1.0,,0.8,1.0,0.7662,-0.002612433663783942,-0.03638087370332188,-0.018738857182047042
2022-12-14,74.78,分化,4,0.5,,0.8,1.0,0.6914,0.0037689108159393303,-0.04112737802493105,-0.01575310512250594
2022-12-15,75.36,分化,4,0.5,,0.8001,1.0,0.7143,-0.011179951738672256,-0.05845050513572092,-0.015412296701401429
2022-12-16,72.58,分化,4,0.5,,0.8001,1.0,0.6029,-0.022370160379346693,-0.05039134413517443,0.007099006940478603
2022-12-19,66.53,分化,4,0.5,,0.8,1.0,0.3614,-0.00432865331928356,-0.012172330979487112,0.029325992221943542
2022-12-20,67.43,分化,4,0.5,,0.8,1.0,0.3971,-0.007525271386430665,-0.002356655026718002,0.03837281468767051
2022-12-21,62.04,分化,4,0.0,,0.8,1.0,0.6818,-0.014365318938276861,-0.0060415757077525445,0.0537299204150552
2022-12-22,57.68,震荡,4,0.0,,0.8,1.0,0.5072,-0.002716180037902749,0.004883274293670414,0.07753549256934944
2022-12-23,59.93,震荡,4,0.0,,0.8001,1.0,0.5972,0.01697662471058714,0.014415146196071316,0.09489334858170517
2022-12-26,68.11,分化,4,0.0,,0.8001,1.0,0.9244,0.005564962339575041,0.020644131740837235,0.07991326919678743
2022-12-27,66.19,分化,4,0.0,,0.8001,1.0,0.8475,-0.011191101135407888,0.019306070973574174,0.0922671743348884
2022-12-28,62.86,分化,4,0.0,,0.8001,1.0,0.7143,-0.00353195731707312,0.03743074315930395,0.10854515651386576
2022-12-29,64.05,分化,4,0.0,,0.8,1.0,0.7619,0.006743606850178718,0.039512459786180676,0.11268795144071508
2022-12-30,69.49,分化,4,0.0,,0.8001,1.0,0.9796,0.02322133893675149,0.038934601652233614,0.10335047541483178
2023-01-03,81.88,牛市共振,4,0.5,,0.8,1.0,0.9752,0.004246670308888367,0.014400094053838242,0.08585950901321349
2023-01-04,78.33,分化,4,0.5,,0.8,1.0,0.8333,0.006391289136373102,0.0013808210022381306,0.07622205709654262
2023-01-05,78.26,分化,4,0.5,,0.8,1.0,0.8302,-0.0015324367647060466,-0.004558363677539257,0.08466612856788713
2023-01-06,73.24,分化,4,0.5,,0.8,1.0,0.6296,0.006183964705882339,0.001073432638087679,0.08532791144802832
2023-01-09,81.06,牛市共振,4,0.5,,0.8,1.0,0.9423,-0.0009420989495798615,0.006290951135805578,0.08985179330924287
2023-01-10,92.62,牛市共振,4,1.0,,0.8,1.0,0.9048,-0.008642289075630138,0.006440556727735691,0.09206674327220443
2023-01-11,86.04,牛市共振,4,1.0,,0.8,1.0,0.6415,0.00042238739495781275,0.01970399193233896,0.10418883338788709
2023-01-12,89.32,牛市共振,4,1.0,,0.8,1.0,0.7727,0.004116478991596617,0.02656434772672056,0.07900775586424813
2023-01-13,90.19,牛市共振,4,1.0,,0.8,1.0,0.8077,0.011428118907563123,0.03043435879608669,0.06897994111879968
2023-01-16,89.91,牛市共振,4,1.0,,0.8,1.0,0.7963,-0.0007935686974789302,0.032391248424158414,0.07052849546886075
2023-01-17,90.0,牛市共振,4,1.0,,0.8,1.0,0.8,0.004422375971434578,0.03637546852597806,0.07574969708777712
2023-01-18,92.03,牛市共振,4,1.0,,0.8,1.0,0.881,0.007153020575267677,0.049423734899819216,0.0731900668518537
2023-01-19,86.82,牛市共振,4,1.0,,0.8001,1.0,0.6727,0.007901864581146611,0.045664335498147635,0.06335069647812852
2023-01-20,90.59,牛市共振,4,1.0,,0.8,1.0,0.8235,0.013348913937867302,0.037665598601060335,0.05254076843109301
2023-01-30,93.42,牛市共振,4,1.0,,0.8,1.0,0.9368,0.0030625840503670787,0.02225064685368139,0.02987529462164651
