date,fwd_ret,direction,技术,技术_avail,广度,广度_avail,消息面,消息面_avail,资金流,资金流_avail
2025-12-05,-0.0007823691152397672,-1,0.04519506638590744,1,-0.16679565828251677,1,0.0,0,0.9017757331754289,1
2025-12-08,-0.01507974947609192,-1,-0.10280751293825438,1,-0.17386720200271072,1,0.0,0,0.700837932082639,1
2025-12-09,-0.02189295639237354,-1,0.20109252753076118,1,-0.22310077331946238,1,0.0,0,0.04049218160826499,1
2025-12-10,-0.0026029506815292702,-1,0.10026667278501016,1,-0.1790245949691398,1,0.0,0,0.1353533815747093,1
2025-12-11,0.00013351830532015718,1,0.4692200144182478,1,1.237594919133869,1,0.0,0,0.4739013879647844,1
2025-12-12,-0.002788046147633061,-1,0.02298204135132726,1,0.7426654139411656,1,0.0,0,0.3451827786243755,1
2025-12-15,0.01308504396559318,1,0.5790678144565121,1,0.5772798470890225,1,0.0,0,0.0683142780043758,1
2025-12-16,0.027388128370651188,1,1.0457134488375226,1,1.0176398979505605,1,0.0,0,0.37451501405743753,1
2025-12-17,0.011830803242446564,1,0.12593015877376115,1,0.8209070948513814,1,0.0,0,0.09801435504282945,1
2025-12-18,0.019711660047945223,1,0.5951489738121422,1,-0.14719664041660802,1,0.0,0,0.2550037563491603,1
2025-12-19,0.019496153181943532,1,0.3814692625526221,1,-0.03555867339891188,1,0.0,0,0.6815365735771527,1
2025-12-22,0.006017100051641133,1,-0.02814216989484814,1,-0.31186245421704467,1,0.0,0,0.15967482940536598,1
2025-12-23,0.006611005813989657,1,-0.23449637360715694,1,-0.3767841264105964,1,0.0,0,-0.21415259047321597,1
2025-12-24,-0.0008888752507358877,-1,-0.14320181427216572,1,0.08500814601861172,1,0.0,0,-0.3341727468961107,1
2025-12-25,0.016200198525129217,1,-0.22292827103593357,1,-0.048569235054344614,1,0.0,0,-0.4208369790214472,1
2025-12-26,0.02865512621209132,1,-0.39465013171393487,1,-0.41501072916946535,1,0.0,0,-0.4865630306865088,1
2025-12-29,0.029593164126671345,1,-0.2022393774985986,1,-0.28713836060928305,1,0.0,0,-0.39825204627103905,1
2025-12-30,0.018569461863179315,1,-0.29240286044243424,1,-0.1707583561661947,1,0.0,0,-0.31292717730976727,1
2025-12-31,0.027858376983111555,1,0.08012424064659082,1,0.08582415685257987,1,0.0,0,-0.25940960686611847,1
2026-01-05,0.015297518049775194,1,-0.9083488909272879,1,-0.5192244022490679,1,0.0,0,0.2761548176203796,1
2026-01-06,-0.0061914622888233906,-1,-1.3008520677547328,1,-0.843822897822858,1,0.0,0,-0.19052606806283814,1
2026-01-07,-0.007271850586658135,-1,-0.7697329381574547,1,-0.8589071474146339,1,0.0,0,-0.5036579331264991,1
2026-01-08,0.0029077051982020485,1,-0.3459299385546592,1,-0.6846480558703306,1,0.0,0,-0.7157851678867083,1
2026-01-09,-0.0056839131701692525,-1,-0.6190717057955847,1,-0.8929684127615088,1,0.0,0,-0.7981041112100961,1
2026-01-12,-0.011578471478254637,-1,-0.7427337180686944,1,-1.4995934844543675,1,0.0,0,-1.0113921799800976,1
2026-01-13,-0.008854004018120087,-1,-0.26407810333993753,1,-0.616499507689781,1,0.0,0,-1.2424414932084493,1
2026-01-14,-0.003977578246294855,-1,-0.34355166290501143,1,-0.8604508224753097,1,0.0,0,-1.2232989961696779,1
2026-01-15,-0.005834076074750727,-1,-0.2306561627274176,1,-0.23342386094394232,1,0.0,0,-1.1933904130994983,1
2026-01-16,-0.006208155045925978,-1,0.06929158478120899,1,-0.2639883725418627,1,0.0,0,-1.1890678929948604,1
2026-01-19,-0.00580670774481451,-1,0.30297249246972086,1,-0.5934792658893686,1,0.0,0,-1.3925665462038976,1
2026-01-20,-0.002794392955512315,-1,0.48017919828542655,1,-0.44782634738917215,1,0.0,0,-0.5098728356296864,1
2026-01-21,-0.001075105992518588,-1,0.45229567788510644,1,-0.5324819470034583,1,0.0,0,-0.15656125267503448,1
2026-01-22,0.006384940173390419,1,0.39922516485473364,1,-0.5505913004170243,1,0.0,0,-0.20329248544443676,1
2026-01-23,0.0008173317977517858,1,0.5598777863583366,1,-0.8467705179846458,1,0.0,0,-0.05537878942891161,1
2026-01-26,-0.021454190004427387,-1,0.43753170142410547,1,-0.6074350273123709,1,0.0,0,-0.1520643682349972,1
2026-01-27,-0.009687077253975662,-1,0.7459691616479323,1,-0.21198648813097076,1,0.0,0,-0.4613816011177703,1
2026-01-28,-0.004092461889608212,-1,0.4720432003527167,1,-0.4296336130892823,1,0.0,0,0.07003346168750672,1
2026-01-29,-0.017554309492327835,-1,0.17367032516885414,1,-0.1939387852728339,1,0.0,0,-0.3851539967051072,1
2026-01-30,-0.01333184569470447,-1,0.8286202258191618,1,0.5451988392452687,1,0.0,0,-0.5236686397877879,1
2026-02-02,0.02454982489176727,1,1.6581149925681533,1,1.3484582976642836,1,0.0,0,0.433291704927844,1
2026-02-03,0.01377397439380923,1,1.0186510001043456,1,0.5103792864763325,1,0.0,0,0.53792172986747,1
2026-02-04,0.0032211790741711877,1,0.8140202388362361,1,0.2877429690857681,1,0.0,0,0.6758383327011656,1
2026-02-05,0.010525651361287025,1,1.1789299064836165,1,0.34757768755258656,1,0.0,0,1.2172718915317926,1
2026-02-06,0.003619974769983658,1,1.2579474150295835,1,0.4581240545233825,1,0.0,0,1.3323137925655357,1
2026-02-09,-0.0024394498060513747,-1,0.33699297323091437,1,0.20387174175335313,1,0.0,0,1.331241133197516,1
2026-02-10,0.0024533181200598886,1,0.37762536834296484,1,0.09372748079774891,1,0.0,0,1.421426130498334,1
2026-02-11,0.002769601757046658,1,0.5287161980179951,1,0.21634987418336635,1,0.0,0,1.4027118074834124,1
2026-02-12,-0.001892351392433933,-1,0.3455770922281447,1,0.19146927004025116,1,0.0,0,1.5103405623710742,1
2026-02-13,0.014647480468223728,1,0.7798660604113963,1,0.8216420279881191,1,0.0,0,1.3498089341610842,1
2026-02-24,-0.01097128353978205,-1,0.08883466229797723,1,0.11514730172303726,1,0.0,0,1.9582738654448795,1
2026-02-25,-0.02813857969294775,-1,-0.16910679590174565,1,-0.13849692766704486,1,0.0,0,1.5356800288900316,1
2026-02-26,-0.01675140942515929,-1,0.059225910175043625,1,-0.23171086602744737,1,0.0,0,0.5654281598238987,1
2026-02-27,-0.010658387492384458,-1,0.15785252665890304,1,-0.31630238626027884,1,0.0,0,0.266148804029545,1
2026-03-02,-0.02394198130349079,-1,-0.2913579624119098,1,-0.4249583093274211,1,0.0,0,0.5887562766343208,1
2026-03-03,0.00405077759250716,1,0.5597926806293587,1,0.9226100630417253,1,0.0,0,-0.5052427088513788,1
2026-03-04,0.022133284080277038,1,1.222155163733556,1,0.6312772976916726,1,0.0,0,-0.03363816717106749,1
2026-03-05,0.008578020906333084,1,0.9286352283671068,1,0.6872220571396503,1,0.0,0,0.8426634586518821,1
2026-03-06,0.0018669915001570114,1,0.986333805424491,1,0.30983687087883116,1,0.0,0,0.9405409650868517,1
2026-03-09,0.012155681029157872,1,1.1390113448552213,1,0.19474139100807625,1,0.0,0,1.314347498623386,1
2026-03-10,-0.00798266228300848,-1,0.47850013848512896,1,0.525063651936248,1,0.0,0,0.4815211948289662,1
2026-03-11,-0.009812634760718919,-1,0.2871555577581435,1,0.04836485003545649,1,0.0,0,0.38868490787811427,1
2026-03-12,-0.022252301362493343,-1,0.4643274573301496,1,0.012432739533314807,1,0.0,0,0.354641288560499,1
2026-03-13,-0.021871715133836345,-1,0.4162511657925454,1,0.1684302100112555,1,0.0,0,0.2258293307768925,1
2026-03-16,-0.054277810592185505,-1,0.3511983153002729,1,0.48050149058283215,1,0.0,0,0.640952904372325,1
2026-03-17,-0.03508764060992975,-1,0.7207142713171928,1,0.7187310239394767,1,0.0,0,0.28962988538454776,1
2026-03-18,-0.0259463665581271,-1,0.48335551177044583,1,0.6331150980295647,1,0.0,0,0.8404974606008574,1
2026-03-19,-0.023065897480502473,-1,1.2519250362816032,1,0.6841204029876822,1,0.0,0,0.782416885806254,1
2026-03-20,-0.014111637267723354,-1,1.17740064922373,1,1.493035704969616,1,0.0,0,0.823552677487298,1
2026-03-23,0.016739010534887022,1,2.0298623965922395,1,1.4509642264464164,1,0.0,0,0.9735295874839868,1
2026-03-24,-0.005513883945068909,-1,1.3749021808937119,1,0.2291247664083045,1,0.0,0,0.8481148921442574,1
2026-03-25,-0.0025121512766952403,-1,1.0438726286756326,1,0.7569034332180243,1,0.0,0,1.0907943266742688,1
2026-03-26,0.0003081606767367795,1,1.6359352787853285,1,0.4967761536374407,1,0.0,0,1.1649795801514065,1
2026-03-27,-0.013721253138596734,-1,1.235339671186288,1,0.7744737308385651,1,0.0,0,1.2580581764334884,1
2026-03-30,-0.011427954451852629,-1,1.1055171468724074,1,0.5636085576029275,1,0.0,0,1.25433488910884,1
2026-03-31,0.032697772584227236,1,1.2269172529712915,1,0.5775904636696636,1,0.0,0,1.0588746360092969,1
2026-04-01,0.008872361318220001,1,0.5157917021855775,1,0.9172214831511736,1,0.0,0,0.9534911324470133,1
2026-04-02,0.035198576369213974,1,0.9538940838760995,1,0.6242772263628299,1,0.0,0,0.8309853157848236,1
2026-04-03,0.04624531915939545,1,1.1863975249073655,1,1.0942791921920973,1,0.0,0,1.1619978520415042,1
2026-04-07,0.05870074968424421,1,0.9085679050767321,1,0.6242698794865185,1,0.0,0,1.2614983617992797,1
2026-04-08,0.019516767938417168,1,-0.9707548378976316,1,-0.9620674427680818,1,0.0,0,0.46427256130902267,1
2026-04-09,0.03731398441999234,1,0.005264487016827491,1,0.2932202004432987,1,0.0,0,-0.4875055040836145,1
2026-04-10,0.01986515665528721,1,-0.880760066758074,1,0.03470045595578259,1,0.0,0,-0.22372904182277878,1
2026-04-13,0.023952560683193846,1,-0.729842249742425,1,-0.1175227723587796,1,0.0,0,-0.6835915947472602,1
2026-04-14,0.014190443346356663,1,-0.9956405271630938,1,-0.19201045834846267,1,0.0,0,-0.7458034216645392,1
2026-04-15,0.024412931622977307,1,-0.7438281200344015,1,0.19859707554969702,1,0.0,0,-0.4863985847940082,1
2026-04-16,0.010496879443910867,1,-1.0897987509254243,1,-0.9065878903754733,1,0.0,0,-0.5088850700347799,1
2026-04-17,0.008606476288182119,1,-0.8384115949231983,1,-0.21353577912512614,1,0.0,0,-0.5376347368268756,1
2026-04-20,0.0028387104422651355,1,-1.2069938438147265,1,-0.7576654855193207,1,0.0,0,-0.522988068870183,1
2026-04-21,-0.0020530004528106494,-1,-1.1528027847484548,1,0.02103678914773594,1,0.0,0,-0.7711430807164757,1
2026-04-22,0.0022334652255269205,1,-1.1100344004867186,1,-0.1786893890265389,1,0.0,0,-0.6977601782668281,1
2026-04-23,0.004383235555161402,1,-0.9087353293531045,1,0.18036524267127532,1,0.0,0,-0.8613334485495406,1
2026-04-24,0.0225867204901411,1,-0.6231112264150699,1,0.12251970508258268,1,0.0,0,-0.8100836664368162,1
2026-04-27,0.02715664263628681,1,-0.562477255832005,1,0.03212366351010506,1,0.0,0,-0.7280578652095722,1
2026-04-28,0.023896368723496098,1,-0.3771483388314314,1,0.14379787683688194,1,0.0,0,-0.7295373969338373,1
2026-04-29,0.029413638118565455,1,-0.7847803458173933,1,-0.3758975468304108,1,0.0,0,-0.604808745777995,1
2026-04-30,0.029276183719412874,1,-0.5244142698563031,1,-0.14293794435146084,1,0.0,0,-0.61748295739095,1
2026-05-06,0.024860812584020175,1,-1.1412255818212242,1,-0.45486189483396144,1,0.0,0,-0.41165926871475306,1
2026-05-07,0.0028746601016897966,1,-1.0253362790467908,1,-0.4324882721354036,1,0.0,0,-1.0271254878760085,1
2026-05-08,-0.002528678575118737,-1,-0.6638936108051278,1,-0.6309992912305074,1,0.0,0,-1.2297897935964117,1
2026-05-11,-0.02389273103236078,-1,-1.1641217789572913,1,-0.7558667736020619,1,0.0,0,-1.3386212726768445,1
2026-05-12,-0.019232499128696623,-1,-0.8693545638495485,1,-0.23547875296127835,1,0.0,0,-1.4850697892790965,1
2026-05-13,-0.029538136618390887,-1,-1.07624135200507,1,-0.769576723565948,1,0.0,0,-1.612993657904287,1
2026-05-14,-0.026756923777129127,-1,-0.3054157198670382,1,0.892269868075503,1,0.0,0,-1.5673151431707157,1
2026-05-15,-0.0029831923979967145,-1,-0.03168433472863621,1,0.20717758007265272,1,0.0,0,-1.4401318607135811,1
2026-05-18,0.01822142715468633,1,0.515871831689601,1,0.011925395981633344,1,0.0,0,-1.2400599439416684,1
2026-05-19,0.01956900590560262,1,0.23284943141583372,1,-0.37031008839448,1,0.0,0,-0.5884721711357427,1
2026-05-20,0.011848063166141065,1,0.4448974868886547,1,0.2152602656764622,1,0.0,0,-0.3927377410538442,1
2026-05-21,0.02741229867439876,1,0.6739149236462918,1,1.7024363887894547,1,0.0,0,-0.5022984876839781,1
2026-05-22,0.009705835319327782,1,0.006715242853450954,1,-0.16231586622200944,1,0.0,0,-0.7986287562098188,1
2026-05-25,-0.015714775857122998,-1,-0.20292080616610947,1,-0.2992937342117591,1,0.0,0,-0.09433493820696448,1
2026-05-26,-0.00672821623730524,-1,-0.28485998002325685,1,0.13435082254472658,1,0.0,0,-0.8825402795454608,1
2026-05-27,0.006242182169921895,1,-0.0333916677572784,1,0.3468746243753752,1,0.0,0,-0.7467708445482929,1
2026-05-28,-0.001926635948016453,-1,-0.08707544483191203,1,0.0877707258545136,1,0.0,0,-0.5787637734785626,1
2026-05-29,-0.015371941002362277,-1,-0.010668651726789635,1,0.518564381033323,1,0.0,0,-0.19856985999125873,1
2026-06-01,-0.026963853847844166,-1,0.4763276677762983,1,0.2610392582556874,1,0.0,0,0.10448407636954408,1
2026-06-02,-0.022941732453680475,-1,-0.051081655602685516,1,0.01126258512896104,1,0.0,0,0.5634942741905936,1
2026-06-03,-0.03851452772288777,-1,-0.11743085298530034,1,0.281476083384254,1,0.0,0,0.5728815329169331,1
2026-06-04,-0.0371748551922797,-1,0.24696995585143355,1,0.23215018644468896,1,0.0,0,0.20686430581240275,1
2026-06-05,-0.008220875750912904,-1,0.7287983548232801,1,0.6843257065561063,1,0.0,0,0.6763949220808301,1
2026-06-08,0.03777907491283061,1,1.4300375747287997,1,0.4514926715174017,1,0.0,0,0.6838346157512066,1
2026-06-09,0.017164692001804704,1,0.732591430387758,1,0.2485369197602261,1,0.0,0,0.9902078004594754,1
2026-06-10,0.038494116531186506,1,1.3398634656696788,1,0.48511903955492613,1,0.0,0,1.0864702317602581,1
2026-06-11,0.046414076263821435,1,1.309149905146758,1,0.3402936633153991,1,0.0,0,1.33127956686345,1
2026-06-12,0.05909957142085043,1,0.4973821991875213,1,0.6512623017080327,1,0.0,0,1.3817181500871631,1
2026-06-15,0.005657200711260302,1,-0.7607628656934156,1,-0.7198258611612939,1,0.0,0,0.44701040188589225,1
2026-06-16,0.012036180425656129,1,-0.18199188972107613,1,-0.7259922653136658,1,0.0,0,-0.006954441629464496,1
2026-06-17,0.017990418555951182,1,-0.4628728194288085,1,-0.7907775882628868,1,0.0,0,-0.3096538408862189,1
2026-06-18,-0.014849061192465096,-1,-0.67099980095067,1,-0.4659355311710649,1,0.0,0,-0.6812664109337451,1
2026-06-22,-0.026234420340883857,-1,-1.5131945401878162,1,-0.9210864133881759,1,0.0,0,-0.8139392855869688,1
2026-06-23,0.012206157435094456,1,-0.07487243032821655,1,0.11210742827135016,1,0.0,0,-0.9626039967119401,1
2026-06-24,0.003228310014625313,1,-0.4913436214837482,1,0.005831700945738609,1,0.0,0,-0.7514228718585644,1
2026-06-25,-0.041395179916399405,-1,-1.0301574733160574,1,0.23995972591559472,1,0.0,0,-0.6764568935029945,1
2026-06-26,-0.005350373919998042,-1,0.18198196878674197,1,1.0457953439658534,1,0.0,0,-0.6865125770086985,1
2026-06-29,-0.017236525611025733,-1,-0.14996568808314037,1,0.1448407343084909,1,0.0,0,-0.394064058550373,1
2026-06-30,-0.037588698857428104,-1,-0.5362272387733457,1,-0.12072614581659886,1,0.0,0,-0.11873337299850735,1
2026-07-01,-0.04102529366286867,-1,-0.16905419158787968,1,-0.10616306985588375,1,0.0,0,-0.40926760422649927,1
2026-07-02,0.01330275693573868,1,0.9107769485181878,1,-0.22424313174911242,1,0.0,0,-0.39963238733941703,1
2026-07-03,-0.012677570819072614,-1,0.34103130281928284,1,0.08614594947589913,1,0.0,0,0.31233057231548533,1
2026-07-06,-0.03027985554723478,-1,0.5494683290540616,1,0.25955081343564734,1,0.0,0,0.861620497454767,1
2026-07-07,0.0008846760978700186,1,0.847520789978282,1,0.8002897786832334,1,0.0,0,0.8602805781377336,1
2026-07-08,0.006571081463031536,1,1.1628151862329144,1,0.8003795089772451,1,0.0,0,1.1018923202428934,1
2026-07-09,-0.036477994386126755,-1,-0.006660822504846476,1,0.3393746354747416,1,0.0,0,1.2729260601475094,1
2026-07-10,-0.0526464399677149,-1,0.6917456025956208,1,0.6572571262143833,1,0.0,0,1.1895822797686235,1
2026-07-13,-0.020671838697716383,-1,1.2127854345517977,1,1.322032984227794,1,0.0,0,0.792720612613249,1
2026-07-14,-0.011940639240846873,-1,0.3608291844955838,1,0.49495113262249035,1,0.0,0,1.3675367067574182,1
2026-07-15,-0.014527210217267439,-1,0.5983693762775409,1,0.5577745176687287,1,0.0,0,1.4737817032196692,1
2026-07-16,0.0062930324194798715,1,1.2730115865616471,1,0.5700046574250587,1,0.0,0,1.5802441681503065,1
2026-07-17,0.026516642297193416,1,1.90181214724906,1,1.223757877646383,1,0.0,0,1.8793685950545704,1
2026-07-20,0.022640090704415305,1,0.9530790290168308,1,1.1203984326816925,1,0.0,0,2.3028196570154145,1
2026-07-21,-0.0358086116418056,-1,0.12554101261551165,1,-0.5703995436107162,1,0.0,0,2.4751795854748186,1
2026-07-22,-0.02479875856331548,-1,0.6734975186671761,1,-0.428231965748563,1,0.0,0,1.8475984915156882,1
2026-07-23,-0.03770762100809699,-1,0.6386269914531877,1,-0.4898900317884753,1,0.0,0,2.337550988439142,1
2026-07-24,-0.013119463325205638,-1,0.8326297828345097,1,-0.08478889517420878,1,0.0,0,2.4575234966024886,1
2026-07-27,-0.03386529832933938,-1,0.19592424491324062,1,-0.37150211272875117,1,0.0,0,2.2415994898337632,1
2026-07-28,0.006873123641885082,1,1.29858303114747,1,-0.06369742464030717,1,0.0,0,1.4379656872164446,1
2026-07-29,0.012584608217131477,1,0.7804078365581523,1,-0.19816018117280598,1,0.0,0,1.8085824337625016,1
2026-07-30,0.022328780181444685,1,0.927739163125063,1,0.3434420542380579,1,0.0,0,2.0209130847976735,1
2026-07-31,0.02315500067477494,1,0.34990999063210615,1,-0.213338765475772,1,0.0,0,2.129954554947588,1
2026-08-03,0.03496376248159838,1,1.0030592640498868,1,-0.2626629249072375,1,0.0,0,1.2035296951044263,1
2026-08-04,0.013662084520991602,1,0.08786549794715234,1,-0.4093944547682075,1,0.0,0,0.6025281907031279,1
2026-08-05,0.00703317100940537,1,-0.30626750686508747,1,-0.19528221155709097,1,0.0,0,0.48847100130147664,1
2026-08-06,0.0027178365973385965,1,-0.046149055397803805,1,0.19054637180021253,1,0.0,1,0.33430219838521213,1
2026-08-07,-0.006082796092779175,-1,-0.30765648908659654,1,0.3005501930916923,1,0.0,1,0.681019662945955,1
2026-08-10,0.008309909558748219,1,-0.26426904642782995,1,-0.35882980018460653,1,0.0,1,0.5906429754916522,1
2026-08-11,0.013299208859955503,1,0.06579204054914962,1,0.4357308047072472,1,0.0,1,0.0601854814078111,1
2026-08-12,-0.0217912640312401,-1,-0.06510934198797055,1,0.5766058903464292,1,0.0,1,0.46359880095511263,1
2026-08-13,-0.015266218581656221,-1,-0.17723356515787825,1,0.2808908601128207,1,0.0,1,0.7576920131186403,1
2026-08-14,-0.010070123517075369,-1,-0.14513255894638788,1,0.4186617087735757,1,0.0,1,0.08361444586651245,1
2026-08-17,-0.03753803364667785,-1,-0.6680796968427402,1,0.21046784271155586,1,0.0,1,0.6716887237097123,1
2026-08-18,-0.03677267494311143,-1,-0.3651311485027328,1,0.06377200360695216,1,4.0,1,-0.2876848589895542,1
2026-08-19,0.00045721055145198086,1,0.5808046018225654,1,0.4295810543147906,1,4.0,1,-0.31262662857962636,1
2026-08-20,0.008170833755738238,1,0.46879229209118556,1,0.36338790683185085,1,4.0,1,0.10243895023140659,1
2026-08-21,-0.0021041395353589287,-1,0.3985888102609657,1,0.16567719139889614,1,4.0,1,0.6441282710860918,1
2026-08-24,0.013578321495616663,1,0.8407497844678318,1,-0.13967927214608306,1,4.0,1,0.7809705789919188,1
2026-08-25,0.01305060952331516,1,0.8501548845186793,1,0.34026255714909964,1,-4.0,1,1.0546804180791056,1
2026-08-26,-0.009331197319156215,-1,0.516280262946463,1,0.2524407310215447,1,-4.0,1,1.0078977891205831,1
2026-08-27,-0.016780551141972633,-1,0.16677407971785085,1,0.26214799705969083,1,-4.0,1,0.7800670111245345,1
2026-08-28,-0.013261913777047107,-1,0.5074820343410751,1,0.06391177704911041,1,-4.0,1,0.28781330746683703,1
2026-08-31,-0.010823949616333484,-1,0.13476196444960875,1,0.09865459206138434,1,-4.0,1,0.6527906880507577,1
2026-09-01,-0.011428600796532185,-1,0.22438979143889348,1,0.19850155348312537,1,-4.0,1,0.3382124251121645,1
2026-09-02,0.005418610149671821,1,0.712818372772794,1,-0.0231843158863837,1,-4.0,1,0.5541650007371793,1
2026-09-03,-0.000920050053394017,-1,0.7440827807739704,1,0.06839766674208034,1,-4.0,1,0.5920277910097338,1
2026-09-04,-0.008332032592694327,-1,0.7555625768850083,1,0.2517716168720292,1,0.20240635733694654,0,0.7543948133413566,1
