date,fwd_ret,direction,技术,技术_avail,广度,广度_avail,消息面,消息面_avail,资金流,资金流_avail
2026-05-12,0.010164657910955333,1,-0.6763152051158225,1,-0.36601353243660917,1,0.0,0,1.4732867544520263,1
2026-05-13,-0.016754476789772044,-1,-0.8839251922335961,1,-0.10735678253596075,1,0.0,0,1.6017827456801497,1
2026-05-14,-0.011192046648137222,-1,-0.1151700408833024,1,-0.5465281947417074,1,0.0,0,1.5559227038889931,1
2026-05-15,-0.005364441345053539,-1,0.15565013641444722,1,-0.34965742509122677,1,0.0,0,1.428181462239025,1
2026-05-18,0.004005256041260452,1,0.515871831689601,1,-0.3089785025533733,1,0.0,0,1.2400599439416684,1
2026-05-19,-0.0004498768896807892,-1,0.24266899141127213,1,0.13532030768150072,1,0.0,0,0.5487475857127598,1
2026-05-20,-0.013936627703218019,-1,0.4541593482403898,1,-0.5875168345649883,1,0.0,0,0.3553202020864936,1
2026-05-21,0.012961893146399506,1,0.6784116418860904,1,-1.5870284806457435,1,0.0,0,0.46665061669887603,1
2026-05-22,0.015789533647179166,1,0.015340828234594085,1,-0.025706884646574255,1,0.0,0,0.7648251824798753,1
2026-05-25,0.005334020210592705,1,-0.3022082731108316,1,-0.5198105985745547,1,0.0,0,0.09433493820696448,1
2026-05-26,-0.00801922160402091,-1,-0.3922231879196786,1,-0.6046032819198884,1,0.0,0,0.8686400558758359,1
2026-05-27,0.0012309879805745272,1,0.12690620262574936,1,-0.7380004760211099,1,0.0,0,0.7325203997201161,1
2026-05-28,-0.004495531360024674,-1,-0.19297248708757925,1,-0.7734406300920907,1,0.0,0,0.563864267414425,1
2026-05-29,-0.009784242267255161,-1,-0.1181023019918153,1,-0.811715300188404,1,0.0,0,0.18331507716585013,1
2026-06-01,0.014512756098171264,1,0.3772901540818706,1,-0.7616022796344772,1,0.0,0,-0.10448407636954408,1
2026-06-02,0.004934318523100112,1,-0.1453083434241743,1,-1.0342428078320443,1,0.0,0,-0.5776413324724984,1
2026-06-03,-0.006897148545385257,-1,-0.2125349510558506,1,-0.9286715137821735,1,0.0,0,-0.5875661262168695,1
2026-06-04,-0.017906230158246328,-1,0.15332660791459954,1,-0.9709226610027579,1,0.0,0,-0.22014137239932652,1
2026-06-05,-0.021441938447014586,-1,0.638207344795547,1,-0.4939321020149111,1,0.0,0,-0.690188820196339,1
2026-06-08,0.018706324319753387,1,1.0613210681463419,1,-0.9185490873676719,1,0.0,0,-0.6838346157512066,1
2026-06-09,-0.011082777817184142,-1,0.36816324166073,1,-0.43825403290629883,1,0.0,0,-0.9807096086651375,1
2026-06-10,-0.00551342237528385,-1,0.9736650318071639,1,-1.0876923147868875,1,0.0,0,-1.07703373965988,1
2026-06-11,0.011627193407640402,1,0.9437394338875738,1,-1.0800224260258766,1,0.0,0,-1.3215631311588567,1
2026-06-12,0.023944802867113424,1,0.12985058628834256,1,-0.31055766007817187,1,0.0,0,-1.3719510549538585,1
2026-06-15,-0.0015291985878318481,-1,-0.7607628656934156,1,-0.10092747811637905,1,0.0,0,-0.44701040188589225,1
2026-06-16,0.009654311684853756,1,-0.18895439484725982,1,-0.7159935141401351,1,0.0,0,0.024924788819557436,1
